corridor,service_category,company_name,website_url,source_name,source_url,accreditation_body,accreditation_number,accreditation_expiry
GB-NO,housing_agencies,EiendomsMegler 1 Boligutleie Stavanger,https://www.eiendomsmegler1.no/kontor/stavanger-sentrum,"1881.no - EiendomsMegler 1 Boligutleie, Stavanger (rental listing)",https://www.1881.no/boligutleie/boligutleie-rogaland/boligutleie-stavanger/eiendomsmegler-1-boligutleie_100934031S2/,,,
GB-NO,banks,SpareBank 1 SR-Bank (SpareBank 1 Sor-Norge),https://www.sparebank1.no/en/sor-norge/personal.html,"SpareBank 1 Sor-Norge - New Customer (HQ Christen Tranesgate 35, Stavanger)",https://www.sparebank1.no/en/sor-norge/personal/new-customer.html,,,
GB-NO,banks,DNB,https://www.dnb.no/en,DNB - New in Norway: How to become a bank customer,https://www.dnb.no/en/customer-loyalty-programme/become-customer/new-to-norway,,,
GB-NO,banks,Nordea Stavanger,https://www.nordea.no/,"Proff.no - Nordea filial Norge avd Stavanger (branch registry, St. Svithuns gate 1, 4005 Stavanger)",https://www.proff.no/selskap/nordea-bank-ab-publ-filial-norge-avd-stavanger/stavanger/banker/IG3CS9107ZD,,,
GB-NO,movers,Alfa Mobility (Stavanger),https://www.alfamoving.com/,Alfa Mobility - Move to the United Kingdom (NO->UK moving service; FIDI-certified Norway offices incl. Stavanger),https://www.alfamoving.com/en/private-moving-services/move-abroad-guide/move-to-the-united-kingdom/,,,
GB-NO,movers,AGS Movers Norway,https://www.agsmovers.com/branches/movers-europe/norway/norway/,AGS Movers Norway - International removals (FIDI/FAIM partners),https://www.agsmovers.com/branches/movers-europe/norway/norway/,,,
GB-NO,movers,Relocation.no (International Move Management),https://relocation.no/,Relocation.no - Settling In / International Move Management (Stavanger main office),https://relocation.no/services/settling-in-norway/,,,
GB-NO,movers,PSS International Removals (to/from Norway),https://www.pssremovals.com/removals-to-norway,PSS International Removals - Removals to Norway (UK<->Norway route),https://www.pssremovals.com/removals-to-norway,,,
GB-NO,schools,International School of Stavanger,https://isstavanger.no/,ISS at a Glance - English-language international school (K-12),https://isstavanger.no/about/iss-at-a-glance/,,,
GB-NO,schools,British International School of Stavanger (BISS),https://www.biss.no/,"BISS - British International Schools of Stavanger (English-medium, IB, Gausel & Sentrum campuses)",https://www.biss.no/,,,
NO-GB,legal_admin,Ledingham Chalmers,https://www.ledinghamchalmers.com/,Ledingham Chalmers - Immigration (Business),https://solicitors.lawsociety.org.uk/office/505630/ledingham-chalmers-llp,Law Society of Scotland,,
NO-GB,legal_admin,Burness Paull,https://www.burnesspaull.com/,"Burness Paull - Immigration, Visas and Global Mobility",https://solicitors.lawsociety.org.uk/office/24020/burness-paull-llp,Law Society of Scotland,,
NO-GB,legal_admin,OTB Legal,https://otb.legal/,OTB Legal - Immigration Lawyer Aberdeen,https://otb.legal/aberdeen/,,,
NO-GB,legal_admin,Immigration Advice Service (IAS),https://iasservices.org.uk/,IAS - Immigration Lawyers Aberdeen,https://iasservices.org.uk/aberdeen/,,,
NO-GB,tax_finance,Johnston Carmichael,https://johnstoncarmichael.com/,Johnston Carmichael - Global Mobility,https://johnstoncarmichael.com/our-services/international-insight/global-mobility/,ICAS,,
NO-GB,tax_finance,AAB (Anderson Anderson & Brown),https://aab.uk/,"AAB - International Employment Taxes (Global Mobility, Expatriate & UK Tax Compliance)",https://aab.uk/services/payroll-employment/overseas-employment-taxes/,ICAS,,
NO-GB,tax_finance,Hall Morrice,https://hall-morrice.co.uk/,"Hall Morrice - About (independent chartered accountants, Aberdeen, energy sector)",https://hall-morrice.co.uk/about/,ICAS,,
NO-GB,tax_finance,James Milne Chartered Accountants,https://www.jamesmilne.co.uk/,James Milne - Accountants and Tax Advisers (oil & gas; foreign income personal tax),https://www.jamesmilne.co.uk/,ICAS,,
NO-GB,housing_agencies,Martin & Co Aberdeen,https://www.martinco.com/estate-agents-and-letting-agents/branch/aberdeen/,Martin & Co Aberdeen - Branch (Corporate Relocation service listed),https://www.martinco.com/estate-agents-and-letting-agents/branch/aberdeen/,,,
NO-GB,housing_agencies,Trade Rentals,https://traderentals.co.uk/,Trade Rentals - Corporate Housing Aberdeen (Oil & Gas relocation lettings),https://traderentals.co.uk/services/corporate-housing/aberdeen,,,
NO-GB,housing_agencies,Aberdein Considine,https://property.acandco.com/,Aberdein Considine - Our Offices (Union Street Aberdeen property/lettings),https://property.acandco.com/offices/,,,
NO-GB,housing_agencies,Northwood Aberdeen,https://www.northwooduk.com/estate-agents-and-letting-agents/branch/aberdeen/,Northwood Aberdeen - Branch (lettings & property management),https://www.northwooduk.com/estate-agents-and-letting-agents/branch/aberdeen/,,,
NO-GB,banks,HSBC UK - Aberdeen Union Street,https://www.hsbc.co.uk/,"HSBC UK - Aberdeen branch (95-99 Union Street, AB11 6BD)",https://www.hsbc.co.uk/branch-list/aberdeen-counter-service-available-monday-friday/,,,
NO-GB,banks,Bank of Scotland - Aberdeen,https://www.bankofscotland.co.uk/,Bank of Scotland - Aberdeen branches (39 Albyn Place & 48 Upperkirkgate),https://branches.bankofscotland.co.uk/aberdeen,,,
NO-GB,banks,Royal Bank of Scotland - Aberdeen,https://www.rbs.co.uk/,Royal Bank of Scotland - Branch banking (Aberdeen; 40 Albyn Place),https://www.rbs.co.uk/banking-with-royal-bank-of-scotland/other-ways-to-bank-with-royal-bank/royal-bank-branch-banking.html,,,
NO-GB,banks,Santander UK - Aberdeen Union Street,https://www.santander.co.uk/,"Santander UK - Our branches (Aberdeen, 171-173 Union Street, AB11 6WT)",https://www.santander.co.uk/personal/support/ways-to-bank/our-branches,,,
NO-GB,movers,The Shore Porters Society,https://www.shoreporters.com/,Shore Porters - Overseas Move (FIDI member; BAR Overseas Group),https://www.shoreporters.com/moving-overseas/,,,
NO-GB,movers,Clark & Rose,https://www.clarkandrose.co.uk/,Clark & Rose - Overseas moving (FIDI-trained; BAR member; Norway listed),https://www.clarkandrose.co.uk/removal-services/overseas-moving/,,,
NO-GB,movers,Purdie Worldwide,https://purdieworldwide.co.uk/,Purdie Worldwide - International Removals Aberdeen,https://purdieworldwide.co.uk/international-removals-aberdeen/,,,
NO-GB,movers,Simpsons International Removals,https://www.simpsons-uk.com/,Simpsons - International Removals and Overseas Moving (Norway listed),https://www.simpsons-uk.com/international-removals,,,
NO-GB,schools,International School Aberdeen (ISA),https://isa.aberdeen.sch.uk/,"International School Aberdeen - Home (independent IB World School, ages 3-18)",https://isa.aberdeen.sch.uk/,,,
NO-GB,schools,Robert Gordon's College,https://www.rgc.aberdeen.sch.uk/,Robert Gordon's College - Apply (admissions; independent private school),https://www.rgc.aberdeen.sch.uk/beginyourjourney/apply,,,
NO-GB,schools,Albyn School,https://www.albynschool.org/,Albyn School - Admissions & Fees (independent school; Child Student Visa CAS sponsor),https://www.albynschool.org/admissions-fees,,,
