corridor,service_category,company_name,website_url,source_name,source_url,accreditation_body,accreditation_number,accreditation_expiry
FR-DE,banks,Commerzbank AG,,BaFin institute database / regulatory self-classification,www.commerzbank.de/group/who-we-are/compliance/regulatory-self-classification.html,BaFin (Federal Financial Supervisory Authority),100005,
FR-DE,banks,ING-DiBa AG,,BaFin institute database (kontenvergleich.bafin.de),kontenvergleich.bafin.de/en/account/678272c6,BaFin (Federal Financial Supervisory Authority),100088,
FR-DE,banks,N26 Bank SE,,BaFin institute database / Wikidata cross-reference,www.wikidata.org/wiki/Q27479372,BaFin (Federal Financial Supervisory Authority),145827,
FR-NO,movers,AGS France (SOFDI),,FIDI Global Alliance affiliate directory,www.fidi.org/find-fidi-affiliate/ags-france,FIDI Global Alliance / FAIM Plus (auditor: EY),,2028
FR-NO,movers,Grospiron International,,FIDI Global Alliance affiliate directory,www.fidi.org/find-fidi-affiliate/grospiron-mobility-solutions,FIDI Global Alliance / FAIM Plus (auditor: EY),,2026
FR-NO,movers,A/S Adams Express,,FIDI Global Alliance affiliate directory,www.fidi.org/find-fidi-affiliate/s-adams-express,FIDI Global Alliance / FAIM Plus (auditor: EY),,2027
FR-NO,movers,Alfa Mobility Norway A/S,,FIDI Global Alliance affiliate directory + EuRA member directory,www.fidi.org/find-fidi-affiliate/alfa-mobility-5,FIDI Global Alliance / FAIM (auditor: EY),,2029
FR-NO,housing_agencies,DNB Eiendom AS,,Finanstilsynet estate agent register,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=104451,Finanstilsynet (Norwegian FSA),104451,
FR-NO,housing_agencies,Eiendomsmegler Krogsveen AS,,Finanstilsynet estate agent register,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=103923,Finanstilsynet (Norwegian FSA),103923,
FR-NO,housing_agencies,Eiendomsmegler 1 Østlandet AS,,Finanstilsynet estate agent register,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=104252,Finanstilsynet (Norwegian FSA),104252,
FR-NO,housing_agencies,Expat Relocation AS,,EuRA member directory,www.eura-relocation.com/members/expat-relocation,EuRA (European Relocation Association) — EuRA Quality Seal,,
FR-NO,legal_admin,Advokatfirmaet Sulland AS,,Advokatforeningen member search + Advokatguiden verified profile,www.advokatforeningen.no/en/about-advokatforeningen/search-for-members/,Den Norske Advokatforening,914 450 133,
FR-NO,legal_admin,Advokatfirmaet Tveter og Kløvfjell AS,,Brønnøysund register + Advokatguiden,virksomhet.brreg.no/nb/oppslag/enheter/917334110,Den Norske Advokatforening,917 334 110,
FR-NO,legal_admin,Humlen Advokater AS — Félix Olivier Helle,,Advokatguiden verified profile + Advokatforeningen committee confirmation,www.advokatguiden.no/advokat/22327-felix-olivier-helle,Den Norske Advokatforening,915 363 954,
FR-NO,legal_admin,Reinholdt Advokatfirma AS — Thomas Reinholdt,,Advokatguiden + Brønnøysund register,www.advokatguiden.no/advokat/22051-thomas-reinholdt,Den Norske Advokatforening,926 162 578,
FR-NO,tax_finance,PricewaterhouseCoopers AS,,Finanstilsynet registry,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=98985,Finanstilsynet (Norwegian FSA),98985,
FR-NO,tax_finance,KPMG AS,,Finanstilsynet registry,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=98998,Finanstilsynet (Norwegian FSA),98998,
FR-NO,tax_finance,Deloitte AS,,Finanstilsynet registry,www.finanstilsynet.no/virksomhetsregisteret/detalj/?id=99004,Finanstilsynet (Norwegian FSA),99004,
FR-NO,banks,DNB Bank ASA,,Finanstilsynet registry,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=98973,Finanstilsynet (Norwegian FSA),98973,
FR-NO,banks,Nordea Bank Abp NUF (Norwegian branch),,Finanstilsynet registry,www.finanstilsynet.no/en/finanstilsynets-registry/details/?id=197422,Finanstilsynet (Norwegian FSA),197422,
